,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
0,2022-10-27,xa,浐灞半岛A10区 2室1厅 西南必看好房,浐灞半岛A10区    -  浐河西路,2室1厅 | 92.84平米 | 西南 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 7天以前发布,近地铁VR看装修房本满五年随时看房,"119万12,818元/平"
1832,2022-10-27,xa,秦川二十八街坊 2室1厅 东 西必看好房,秦川二十八街坊    -  城东,2室1厅 | 62.37平米 | 东 西 | 简装 | 高楼层(共7层)  | 板楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"48万7,697元/平"
1833,2022-10-27,xa,恒大国际城 2室2厅 东南必看好房,恒大国际城    -  草滩,2室2厅 | 83.64平米 | 东南 | 精装 | 高楼层(共34层)  | 板塔结合,16人关注 / 一年前发布,VR看装修房本满两年随时看房,"117万13,989元/平"
1834,2022-10-27,xa,华清学府城 2室1厅 南必看好房,华清学府城    -  安装四处,2室1厅 | 97.33平米 | 南 | 简装 | 低楼层(共32层)  | 板塔结合,6人关注 / 一年前发布,VR看装修房本满五年随时看房,"122万12,535元/平"
1835,2022-10-27,xa,菁华名门 2室2厅 东南必看好房,菁华名门    -  经开北,2室2厅 | 116.57平米 | 东南 | 简装 | 高楼层(共26层)  | 塔楼,6人关注 / 一年前发布,近地铁VR房源房本满两年随时看房,"126.5万10,852元/平"
1836,2022-10-27,xa,宏府鹍翔九天 2室1厅 东南必看好房,宏府鹍翔九天    -  城西,2室1厅 | 95.69平米 | 东南 | 精装 | 高楼层(共18层)  | 塔楼,6人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"148万15,467元/平"
1837,2022-10-27,xa,福安花园 2室1厅 南必看好房,福安花园    -  城北,2室1厅 | 68.05平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,31人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"68万9,993元/平"
1838,2022-10-27,xa,通济花园 2室1厅 东南必看好房,通济花园    -  城北,2室1厅 | 82.45平米 | 东南 | 精装 | 低楼层(共6层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源房本满五年随时看房,"81.5万9,885元/平"
1839,2022-10-27,xa,首创漫香郡 2室1厅 东北,首创漫香郡    -  经开北,2室1厅 | 80.89平米 | 东北 | 精装 | 高楼层(共33层)  | 板塔结合,2人关注 / 5个月以前发布,近地铁VR房源房本满两年随时看房,"138万17,061元/平"
1840,2022-10-27,xa,阳光北郡 2室1厅 北,阳光北郡    -  城北,2室1厅 | 85.54平米 | 北 | 简装 | 中楼层(共33层)  | 板塔结合,3人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"97万11,340元/平"
1841,2022-10-27,xa,枣园安居小区西 2室2厅 东南必看好房,枣园安居小区西    -  城北,2室2厅 | 65.88平米 | 东南 | 精装 | 低楼层(共7层)  | 板塔结合,1人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"69.5万10,550元/平"
1842,2022-10-27,xa,首创国际城 2室2厅 南,首创国际城    -  经开北,2室2厅 | 85.93平米 | 南 | 毛坯 | 中楼层(共34层)  | 板塔结合,0人关注 / 4个月以前发布,近地铁VR看装修房本满五年随时看房,"130万15,129元/平"
1843,2022-10-27,xa,利君明天 2室2厅 东北必看好房,利君明天    -  高新六路,2室2厅 | 77.54平米 | 东北 | 精装 | 高楼层(共26层)  | 板塔结合,12人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"123万15,863元/平"
1844,2022-10-27,xa,美好名流水晶宫 1室1厅 东,美好名流水晶宫    -  经开南,1室1厅 | 51.49平米 | 东 | 简装 | 高楼层(共25层)  | 塔楼,14人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"52万10,100元/平"
1845,2022-10-27,xa,春晓馨苑 2室1厅 南必看好房,春晓馨苑    -  城北,2室1厅 | 62.41平米 | 南 | 简装 | 中楼层(共24层)  | 塔楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"75万12,018元/平"
1846,2022-10-27,xa,智慧城 2室1厅 北必看好房,智慧城    -  长安,2室1厅 | 65.62平米 | 北 | 简装 | 25层  | 塔楼,3人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"97.5万14,859元/平"
1847,2022-10-27,xa,福邸铭门 2室1厅 西,福邸铭门    -  安装四处,2室1厅 | 81.01平米 | 西 | 简装 | 中楼层(共28层)  | 塔楼,16人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"103万12,715元/平"
1848,2022-10-27,xa,四院家属院 2室1厅 南 北必看好房,四院家属院    -  李家村,2室1厅 | 54.45平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"53万9,734元/平"
1849,2022-10-27,xa,摩登主场 2室2厅 南 北必看好房,摩登主场    -  南稍门,2室2厅 | 78.34平米 | 南 北 | 简装 | 中楼层(共23层)  | 板塔结合,0人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"130万16,595元/平"
1850,2022-10-27,xa,金仕大厦小区 1室1厅 西,金仕大厦小区    -  城西,1室1厅 | 66.86平米 | 西 | 其他 | 高楼层(共24层)  | 塔楼,0人关注 / 8个月以前发布,VR房源房本满五年随时看房,"61万9,124元/平"
1851,2022-10-27,xa,金叶长乐居 2室1厅 东必看好房,金叶长乐居    -  城东,2室1厅 | 67.14平米 | 东 | 简装 | 中楼层(共31层)  | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"77万11,469元/平"
1852,2022-10-27,xa,中华世纪城 2室2厅 南必看好房,中华世纪城    -  唐延路,2室2厅 | 93.01平米 | 南 | 精装 | 高楼层(共27层)  | 板楼,14人关注 / 3个月以前发布,近地铁VR房源房本满五年,"158万16,988元/平"
1853,2022-10-27,xa,九如御 2室1厅 南必看好房,九如御    -  经开北,2室1厅 | 78.56平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,64人关注 / 6个月以前发布,近地铁VR看装修房本满两年随时看房,"114.9万14,626元/平"
1854,2022-10-27,xa,华陆经九路小区 2室1厅 南 北必看好房,华陆经九路小区    -  城东,2室1厅 | 61.36平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,28人关注 / 6个月以前发布,近地铁VR房源房本满五年随时看房,"63万10,268元/平"
1855,2022-10-27,xa,白桦林居小区 2室1厅 南必看好房,白桦林居小区    -  经开北,2室1厅 | 87.32平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,9人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"177万20,271元/平"
1856,2022-10-27,xa,艺华小区 2室1厅 南 北必看好房,艺华小区    -  南稍门,2室1厅 | 70.64平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"65万9,202元/平"
1857,2022-10-27,xa,公园北路73号 2室1厅 东 西必看好房,公园北路73号    -  城东,2室1厅 | 84.16平米 | 东 西 | 简装 | 高楼层(共6层)  | 板楼,14人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"70.5万8,377元/平"
1858,2022-10-27,xa,融侨城 2室1厅 南 西必看好房,融侨城    -  唐延路,2室1厅 | 88.18平米 | 南 西 | 精装 | 高楼层(共33层)  | 板楼,10人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"178万20,186元/平"
1859,2022-10-27,xa,城市皇冠 2室1厅 北,城市皇冠    -  高新四路,2室1厅 | 61.1平米 | 北 | 简装 | 中楼层(共30层)  | 塔楼,18人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"74.8万12,243元/平"
1860,2022-10-27,xa,长航小区 2室1厅 南 北必看好房,长航小区    -  城西,2室1厅 | 78.81平米 | 南 北 | 精装 | 中楼层(共7层)  | 塔楼,14人关注 / 6个月以前发布,VR房源房本满五年随时看房,"97万12,309元/平"
1861,2022-10-27,xa,环城北路126号 2室1厅 南 北必看好房,环城北路126号    -  临潼,2室1厅 | 63平米 | 南 北 | 精装 | 6层  | 暂无数据,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"47万7,461元/平"
1862,2022-10-27,xa,陕一针小区 3室0厅 南 北必看好房,陕一针小区    -  城西,3室0厅 | 55.25平米 | 南 北 | 精装 | 中楼层(共5层)  | 平房,18人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"48万8,688元/平"
1863,2022-10-27,xa,恒大城 2室2厅 东南必看好房,恒大城    -  城西,2室2厅 | 91.31平米 | 东南 | 精装 | 低楼层(共32层)  | 板塔结合,28人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"156万17,085元/平"
1864,2022-10-27,xa,太奥广场住宅 2室2厅 东南必看好房,太奥广场住宅    -  城西,2室2厅 | 79.54平米 | 东南 | 精装 | 低楼层(共24层)  | 板塔结合,0人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"139万17,476元/平"
1865,2022-10-27,xa,宏府鹍翔九天 2室2厅 东南必看好房,宏府鹍翔九天    -  城西,2室2厅 | 90.01平米 | 东南 | 精装 | 中楼层(共33层)  | 塔楼,8人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"121万13,443元/平"
1866,2022-10-27,xa,昆明时光 2室2厅 南 北必看好房,昆明时光    -  城西,2室2厅 | 93.93平米 | 南 北 | 毛坯 | 中楼层(共17层)  | 板塔结合,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"125万13,308元/平"
1867,2022-10-27,xa,万科金域华府二期 2室2厅 南 北,万科金域华府二期    -  经开北,2室2厅 | 79.1平米 | 南 北 | 精装 | 低楼层(共14层)  | 板楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"169万21,366元/平"
1868,2022-10-27,xa,首创漫香郡 2室2厅 东南必看好房,首创漫香郡    -  经开北,2室2厅 | 89.5平米 | 东南 | 精装 | 中楼层(共32层)  | 板塔结合,29人关注 / 7个月以前发布,近地铁VR看装修房本满两年随时看房,"158万17,654元/平"
1869,2022-10-27,xa,华宇时间城 2室1厅 东南必看好房,华宇时间城    -  经开北,2室1厅 | 89.47平米 | 东南 | 精装 | 高楼层(共25层)  | 板塔结合,0人关注 / 16天以前发布,VR看装修随时看房,"115万12,854元/平"
1870,2022-10-27,xa,天朗莱茵小城 2室1厅 南 北必看好房,天朗莱茵小城    -  城西,2室1厅 | 91.24平米 | 南 北 | 精装 | 中楼层(共27层)  | 板塔结合,4人关注 / 3个月以前发布,VR房源房本满两年随时看房,"125万13,701元/平"
1871,2022-10-27,xa,中航工业西控甲楼大院 2室1厅 南 北必看好房,中航工业西控甲楼大院    -  城西,2室1厅 | 60.43平米 | 南 北 | 简装 | 中楼层(共6层)  | 板塔结合,4人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"63万10,426元/平"
1872,2022-10-27,xa,昆明时光 2室2厅 东南必看好房,昆明时光    -  城西,2室2厅 | 85.85平米 | 东南 | 精装 | 中楼层(共17层)  | 板塔结合,0人关注 / 7个月以前发布,近地铁VR看装修房本满两年随时看房,"123万14,328元/平"
1873,2022-10-27,xa,吉源美郡 2室1厅 西,吉源美郡    -  长安,2室1厅 | 89.35平米 | 西 | 精装 | 高楼层(共26层)  | 板塔结合,22人关注 / 8个月以前发布,近地铁VR房源房本满五年随时看房,"105万11,752元/平"
1874,2022-10-27,xa,融尚中央住区 2室2厅 西南必看好房,融尚中央住区    -  城南,2室2厅 | 61.86平米 | 西南 | 精装 | 中楼层(共34层)  | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"106万17,136元/平"
1875,2022-10-27,xa,天朗莱茵小城 2室2厅 西南 北,天朗莱茵小城    -  城西,2室2厅 | 88.26平米 | 西南 北 | 精装 | 高楼层(共27层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"135万15,296元/平"
1876,2022-10-27,xa,龙天名俊 1室1厅 东,龙天名俊    -  陕西大会堂,1室1厅 | 54.26平米 | 东 | 精装 | 高楼层(共30层)  | 板塔结合,10人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"96万17,693元/平"
1877,2022-10-27,xa,金色城市 2室2厅 南 西,金色城市    -  南稍门,2室2厅 | 89.03平米 | 南 西 | 精装 | 低楼层(共31层)  | 板塔结合,7人关注 / 7个月以前发布,VR看装修房本满两年随时看房,"136万15,276元/平"
1878,2022-10-27,xa,恒大国际城 2室2厅 东南,恒大国际城    -  草滩,2室2厅 | 81.39平米 | 东南 | 简装 | 中楼层(共33层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"121万14,867元/平"
1879,2022-10-27,xa,华远君城 2室1厅 西南必看好房,华远君城    -  城北,2室1厅 | 78.89平米 | 西南 | 简装 | 低楼层(共32层)  | 塔楼,5人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"102万12,930元/平"
1880,2022-10-27,xa,太奥广场住宅 2室2厅 东南必看好房,太奥广场住宅    -  城西,2室2厅 | 82.94平米 | 东南 | 精装 | 中楼层(共33层)  | 塔楼,5人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"126万15,192元/平"
1881,2022-10-27,xa,高新枫尚 1室1厅 北必看好房,高新枫尚    -  太白南路,1室1厅 | 51.08平米 | 北 | 简装 | 中楼层(共26层)  | 板塔结合,24人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"74万14,488元/平"
1882,2022-10-27,xa,华清学府城 2室1厅 南必看好房,华清学府城    -  安装四处,2室1厅 | 97.33平米 | 南 | 简装 | 低楼层(共32层)  | 板塔结合,6人关注 / 一年前发布,VR看装修房本满五年随时看房,"122万12,535元/平"
1883,2022-10-27,xa,菁华名门 2室2厅 东南必看好房,菁华名门    -  经开北,2室2厅 | 116.57平米 | 东南 | 简装 | 高楼层(共26层)  | 塔楼,6人关注 / 一年前发布,近地铁VR房源房本满两年随时看房,"126.5万10,852元/平"
1884,2022-10-27,xa,明德门5号院 2室1厅 西必看好房,明德门5号院    -  城南,2室1厅 | 70.23平米 | 西 | 简装 | 中楼层(共6层)  | 板楼,5人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"73万10,395元/平"
1885,2022-10-27,xa,富力城北区 2室1厅 南 北必看好房,富力城北区    -  长安,2室1厅 | 84.06平米 | 南 北 | 精装 | 高楼层(共24层)  | 板塔结合,0人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"133.8万15,918元/平"
1886,2022-10-27,xa,隆源国际城 2室1厅 南必看好房,隆源国际城    -  北客站,2室1厅 | 76.56平米 | 南 | 精装 | 中楼层(共26层)  | 板塔结合,32人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"113万14,760元/平"
1887,2022-10-27,xa,新兴骏景园2期 2室2厅 东必看好房,新兴骏景园2期    -  城东,2室2厅 | 90.56平米 | 东 | 简装 | 低楼层(共27层)  | 板塔结合,0人关注 / 14天以前发布,VR看装修随时看房,"105万11,595元/平"
1888,2022-10-27,xa,辰宫双河湾 2室1厅 南必看好房,辰宫双河湾    -  未央湖,2室1厅 | 86.91平米 | 南 | 精装 | 中楼层(共32层)  | 板塔结合,2人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"99.9万11,495元/平"
1889,2022-10-27,xa,劳动村社区 2室1厅 西必看好房,劳动村社区    -  城西,2室1厅 | 61.83平米 | 西 | 简装 | 高楼层(共9层)  | 板塔结合,13人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"42万6,793元/平"
1890,2022-10-27,xa,保利金香槟 2室2厅 南必看好房,保利金香槟    -  西咸,2室2厅 | 83.53平米 | 南 | 精装 | 中楼层(共32层)  | 板塔结合,6人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"129.9万15,552元/平"
1891,2022-10-27,xa,融发心园 2室1厅 西南必看好房,融发心园    -  长安,2室1厅 | 89.96平米 | 西南 | 简装 | 中楼层(共28层)  | 板塔结合,13人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"118万13,117元/平"
1892,2022-10-27,xa,鑫盛大厦 2室1厅 南 北,鑫盛大厦    -  城西,2室1厅 | 75.66平米 | 南 北 | 简装 | 高楼层(共12层)  | 板塔结合,5人关注 / 一年前发布,VR看装修房本满两年随时看房,"77.8万10,283元/平"
1893,2022-10-27,xa,富力城南区 2室2厅 南必看好房,富力城南区    -  长安,2室2厅 | 94.41平米 | 南 | 精装 | 高楼层(共24层)  | 板塔结合,13人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"157万16,630元/平"
1894,2022-10-27,xa,天朗大兴郡蔚蓝悦城 2室2厅 西南必看好房,天朗大兴郡蔚蓝悦城    -  城西,2室2厅 | 89.69平米 | 西南 | 其他 | 低楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"149万16,613元/平"
1895,2022-10-27,xa,万科金色悦城 2室1厅 南必看好房,万科金色悦城    -  城西,2室1厅 | 69.42平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,近地铁VR房源房本满两年随时看房,"121万17,431元/平"
1896,2022-10-27,xa,海璟台北湾南区 1室0厅 东,海璟台北湾南区    -  经开南,1室0厅 | 50.63平米 | 东 | 简装 | 低楼层(共33层)  | 板塔结合,3人关注 / 3个月以前发布,VR房源房本满两年随时看房,"58万11,456元/平"
1897,2022-10-27,xa,中贸广场 2室1厅 东南,中贸广场    -  南稍门,2室1厅 | 63.67平米 | 东南 | 简装 | 中楼层(共33层)  | 板塔结合,53人关注 / 一年前发布,VR看装修房本满两年随时看房,"78万12,251元/平"
1898,2022-10-27,xa,白桦林间 2室1厅 东南必看好房,白桦林间    -  经开北,2室1厅 | 93.13平米 | 东南 | 其他 | 高楼层(共27层)  | 板塔结合,7人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"185.5万19,919元/平"
1899,2022-10-27,xa,东方米兰 2室1厅 西必看好房,东方米兰    -  高新六路,2室1厅 | 53.5平米 | 西 | 简装 | 高楼层(共27层)  | 板塔结合,81人关注 / 7个月以前发布,VR看装修房本满五年随时看房,"84.5万15,795元/平"
1900,2022-10-27,xa,万科幸福里 2室2厅 南,万科幸福里    -  经开南,2室2厅 | 77.99平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"129.9万16,656元/平"
1901,2022-10-27,xa,吉源美郡 2室1厅 西南必看好房,吉源美郡    -  长安,2室1厅 | 93.49平米 | 西南 | 精装 | 中楼层(共26层)  | 板塔结合,2人关注 / 8个月以前发布,近地铁VR看装修房本满五年随时看房,"115万12,301元/平"
1902,2022-10-27,xa,万科金域华府二期 2室2厅 南 北,万科金域华府二期    -  经开北,2室2厅 | 79.1平米 | 南 北 | 精装 | 低楼层(共14层)  | 板楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"169万21,366元/平"
1903,2022-10-27,xa,昆明时光 2室2厅 南 北必看好房,昆明时光    -  城西,2室2厅 | 93.93平米 | 南 北 | 毛坯 | 中楼层(共17层)  | 板塔结合,3人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"125万13,308元/平"
1904,2022-10-27,xa,太奥广场住宅 2室2厅 东南必看好房,太奥广场住宅    -  城西,2室2厅 | 79.54平米 | 东南 | 精装 | 低楼层(共24层)  | 板塔结合,0人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"139万17,476元/平"
1905,2022-10-27,xa,宏府鹍翔九天 2室2厅 东南必看好房,宏府鹍翔九天    -  城西,2室2厅 | 90.01平米 | 东南 | 精装 | 中楼层(共33层)  | 塔楼,8人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"121万13,443元/平"
1906,2022-10-27,xa,华宇时间城 2室1厅 东南必看好房,华宇时间城    -  经开北,2室1厅 | 89.47平米 | 东南 | 精装 | 高楼层(共25层)  | 板塔结合,0人关注 / 16天以前发布,VR看装修随时看房,"115万12,854元/平"
1907,2022-10-27,xa,达成馨苑 2室1厅 南必看好房,达成馨苑    -  城西,2室1厅 | 64.73平米 | 南 | 简装 | 中楼层(共28层)  | 板塔结合,3人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"83万12,823元/平"
1908,2022-10-27,xa,首创漫香郡 2室2厅 东南必看好房,首创漫香郡    -  经开北,2室2厅 | 89.5平米 | 东南 | 精装 | 中楼层(共32层)  | 板塔结合,29人关注 / 7个月以前发布,近地铁VR看装修房本满两年随时看房,"158万17,654元/平"
1909,2022-10-27,xa,昆明时光 2室2厅 东南必看好房,昆明时光    -  城西,2室2厅 | 85.85平米 | 东南 | 精装 | 中楼层(共17层)  | 板塔结合,0人关注 / 7个月以前发布,近地铁VR看装修房本满两年随时看房,"123万14,328元/平"
1910,2022-10-27,xa,旭景崇盛园 2室2厅 西南必看好房,旭景崇盛园    -  经开北,2室2厅 | 90.71平米 | 西南 | 毛坯 | 中楼层(共33层)  | 板塔结合,2人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"127万14,001元/平"
1911,2022-10-27,xa,中航工业西控甲楼大院 2室1厅 南 北必看好房,中航工业西控甲楼大院    -  城西,2室1厅 | 60.43平米 | 南 北 | 简装 | 中楼层(共6层)  | 板塔结合,4人关注 / 4个月以前发布,VR看装修房本满五年随时看房,"63万10,426元/平"
1912,2022-10-27,xa,天朗莱茵小城 2室1厅 南 北必看好房,天朗莱茵小城    -  城西,2室1厅 | 91.24平米 | 南 北 | 精装 | 中楼层(共27层)  | 板塔结合,4人关注 / 3个月以前发布,VR房源房本满两年随时看房,"125万13,701元/平"
1913,2022-10-27,xa,龙城铭园二期 2室2厅 南必看好房,龙城铭园二期    -  鱼化寨,2室2厅 | 83.88平米 | 南 | 精装 | 32层  | 板塔结合,23人关注 / 5个月以前发布,近地铁VR看装修房本满两年随时看房,"162万19,314元/平"
1914,2022-10-27,xa,御笔华府 2室2厅 东 北必看好房,御笔华府    -  城南,2室2厅 | 82.12平米 | 东 北 | 精装 | 低楼层(共33层)  | 板塔结合,7人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"128万15,587元/平"
1915,2022-10-27,xa,雅荷城市花园 2室1厅 南 北必看好房,雅荷城市花园    -  经开北,2室1厅 | 86.43平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,34人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"106.5万12,323元/平"
1916,2022-10-27,xa,中贸广场 2室1厅 东必看好房,中贸广场    -  南稍门,2室1厅 | 84.29平米 | 东 | 简装 | 中楼层(共32层)  | 板塔结合,1人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"119万14,118元/平"
1917,2022-10-27,xa,水半湾 3室2厅 南 北,水半湾    -  高陵,3室2厅 | 165.65平米 | 南 北 | 毛坯 | 高楼层(共5层)  | 板塔结合,120人关注 / 一年前发布,VR房源房本满两年随时看房,"98万5,917元/平"
1918,2022-10-27,xa,西安工会医院 2室1厅 西南,西安工会医院    -  长安,2室1厅 | 90.4平米 | 西南 | 精装 | 高楼层(共18层)  | 板楼,64人关注 / 2个月以前发布,VR房源房本满两年随时看房,"104万11,505元/平"
1919,2022-10-27,xa,天朗大兴郡蔚蓝君城 2室1厅 南必看好房,天朗大兴郡蔚蓝君城    -  城西,2室1厅 | 79.65平米 | 南 | 简装 | 中楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,VR房源房本满两年随时看房,"143万17,954元/平"
1920,2022-10-27,xa,白桦林居小区 1室1厅 西必看好房,白桦林居小区    -  经开北,1室1厅 | 64.07平米 | 西 | 简装 | 中楼层(共9层)  | 板塔结合,1人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"108万16,857元/平"
1921,2022-10-27,xa,明府佳苑 2室2厅 南 北,明府佳苑    -  城北,2室2厅 | 91.96平米 | 南 北 | 毛坯 | 高楼层(共29层)  | 板塔结合,53人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"102万11,092元/平"
1922,2022-10-27,xa,长航小区 2室1厅 南 北必看好房,长航小区    -  城西,2室1厅 | 78.81平米 | 南 北 | 精装 | 中楼层(共7层)  | 塔楼,14人关注 / 6个月以前发布,VR房源房本满五年随时看房,"97万12,309元/平"
1923,2022-10-27,xa,恒大城 2室2厅 东南必看好房,恒大城    -  城西,2室2厅 | 91.31平米 | 东南 | 精装 | 低楼层(共32层)  | 板塔结合,28人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"156万17,085元/平"
1924,2022-10-27,xa,陕一针小区 3室0厅 南 北必看好房,陕一针小区    -  城西,3室0厅 | 55.25平米 | 南 北 | 精装 | 中楼层(共5层)  | 平房,18人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"48万8,688元/平"
1925,2022-10-27,xa,环城北路126号 2室1厅 南 北必看好房,环城北路126号    -  临潼,2室1厅 | 63平米 | 南 北 | 精装 | 6层  | 暂无数据,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"47万7,461元/平"
1926,2022-10-27,xa,九锦台 2室2厅 南 北,九锦台    -  黄雁村,2室2厅 | 123.61平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,158人关注 / 5个月以前发布,近地铁VR房源房本满两年随时看房,"255万20,630元/平"
1927,2022-10-27,xa,龙天名俊 1室1厅 东,龙天名俊    -  陕西大会堂,1室1厅 | 54.26平米 | 东 | 精装 | 高楼层(共30层)  | 板塔结合,10人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"96万17,693元/平"
1928,2022-10-27,xa,天朗莱茵小城 2室2厅 西南 北,天朗莱茵小城    -  城西,2室2厅 | 88.26平米 | 西南 北 | 精装 | 高楼层(共27层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"135万15,296元/平"
1929,2022-10-27,xa,富力城南区 2室2厅 南必看好房,富力城南区    -  长安,2室2厅 | 93.04平米 | 南 | 精装 | 中楼层(共24层)  | 板塔结合,1人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"155万16,660元/平"
1930,2022-10-27,xa,金色城市 2室2厅 南 西,金色城市    -  南稍门,2室2厅 | 89.03平米 | 南 西 | 精装 | 低楼层(共31层)  | 板塔结合,7人关注 / 7个月以前发布,VR看装修房本满两年随时看房,"136万15,276元/平"
1931,2022-10-27,xa,融尚中央住区 2室2厅 西南必看好房,融尚中央住区    -  城南,2室2厅 | 61.86平米 | 西南 | 精装 | 中楼层(共34层)  | 塔楼,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"106万17,136元/平"
1932,2022-10-27,xa,吉源美郡 2室1厅 西,吉源美郡    -  长安,2室1厅 | 89.35平米 | 西 | 精装 | 高楼层(共26层)  | 板塔结合,22人关注 / 8个月以前发布,近地铁VR房源房本满五年随时看房,"105万11,752元/平"
1933,2022-10-27,xa,智慧新城 3室1厅 南 北必看好房,智慧新城    -  长安,3室1厅 | 107.47平米 | 南 北 | 毛坯 | 中楼层(共16层)  | 板塔结合,4人关注 / 3个月以前发布,近地铁VR房源房本满两年随时看房,"176万16,377元/平"
1934,2022-10-27,xa,旭景碧泽园 2室2厅 西南,旭景碧泽园    -  高新六路,2室2厅 | 89.51平米 | 西南 | 精装 | 中楼层(共12层)  | 板塔结合,3人关注 / 6个月以前发布,近地铁VR房源房本满两年随时看房,"135万15,083元/平"
1935,2022-10-27,xa,高新左岸 2室1厅 南,高新左岸    -  城西,2室1厅 | 87.59平米 | 南 | 精装 | 高楼层(共27层)  | 板塔结合,61人关注 / 6个月以前发布,近地铁VR房源房本满五年随时看房,"115万13,130元/平"
1936,2022-10-27,xa,曲江龙邸 3室2厅 东 南 北必看好房,曲江龙邸    -  曲江,3室2厅 | 136.6平米 | 东 南 北 | 精装 | 高楼层(共16层)  | 板塔结合,10人关注 / 4个月以前发布,VR房源房本满两年随时看房,"335万24,525元/平"
