,time_get_data,city,title,flood,address,followInfo,tag,priceInfo
0,2022-10-27,dg,创业新村 4室1厅 南必看好房,创业新村    -  运河东,4室1厅 | 87.38平米 | 南 | 简装 | 低楼层(共7层)  | 暂无数据,0人关注 / 7天以前发布,VR看装修房本满两年随时看房,"145万16,595元/平"
1511,2022-10-27,dg,视野宽阔，楼层佳，居住安静舒适，交通方便必看好房,虎门碧桂园一期    -  万达,2室1厅 | 47平米 | 东 | 精装 | 高楼层(共23层)  | 板塔结合,26人关注 / 3个月以前发布,VR房源,"64.9万13,809元/平"
1512,2022-10-27,dg,产权清晰，户型方正，采光通透 格局好 业主诚意出售必看好房,天鹅湖花园    -  常平镇,1室1厅 | 54平米 | 东南 | 精装 | 16层  | 板塔结合,4人关注 / 3个月以前发布,VR看装修,"37万6,852元/平"
1513,2022-10-27,dg,小姐姐自住香缤城市花园温馨精装两房业主置换急售必看好房,香缤城市花园    -  寮步,2室1厅 | 47平米 | 西南 | 精装 | 高楼层(共19层)  | 塔楼,1人关注 / 2个月以前发布,VR看装修,"97万20,639元/平"
1514,2022-10-27,dg,常阳花园满五年税少，户型方正，无欠款，采光充足。必看好房,常陽花園    -  常平镇,2室2厅 | 54平米 | 南 | 精装 | 高楼层(共12层)  | 板塔结合,7人关注 / 3个月以前发布,VR看装修,"参考价: 55万10,105元/平"
1515,2022-10-27,dg,看莲花山，视野开阔，采光充足，视野好。必看好房,沃多夫风临公馆    -  咸西,1室1厅 | 44.39平米 | 北 | 精装 | 低楼层(共33层)  | 塔楼,0人关注 / 2个月以前发布,VR房源,"100万22,528元/平"
1516,2022-10-27,dg,此房满五唯一，刚需两房户型，中间楼层，坐北朝南必看好房,阳光国际商城    -  宵边,2室1厅 | 68平米 | 南 | 简装 | 中楼层(共30层)  | 塔楼,2人关注 / 2个月以前发布,VR看装修,"200万29,412元/平"
1517,2022-10-27,dg,万达商圈地铁口精装2房 朝向好 诚售 看房方便必看好房,鼎盛中环银苑    -  厚街镇,2室2厅 | 91平米 | 西北 | 精装 | 高楼层(共25层)  | 板塔结合,9人关注 / 3个月以前发布,近地铁VR看装修,"170万18,682元/平"
1518,2022-10-27,dg,聚豪名轩 江景单房诚意出售 带租约必看好房,聚豪名轩    -  石龙镇,1室1厅 | 45平米 | 北 | 精装 | 高楼层(共18层)  | 塔楼,8人关注 / 11个月以前发布,VR看装修,"46.8万10,400元/平"
1519,2022-10-27,dg,户型方正 采光好 双阳台 位置安静必看好房,东城中心    -  黄旗山,3室2厅 | 94平米 | 南 | 其他 | 中楼层(共8层)  | 塔楼,1人关注 / 1个月以前发布,近地铁VR房源,"180万19,149元/平"
1520,2022-10-27,dg,"户型方正，业主诚意出售,成熟小区必看好房",江滨花园五期    -  华南摩尔,2室1厅 | 68平米 | 南 | 其他 | 低楼层(共8层)  | 塔楼,1人关注 / 1个月以前发布,VR房源,"120万17,648元/平"
1521,2022-10-27,dg,滨海湾 实惠精装2房80万 花园小区  满五唯一无 税必看好房,金湾花园    -  太平广场,2室1厅 | 58平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼,27人关注 / 5个月以前发布,VR看装修,"78万13,449元/平"
1522,2022-10-27,dg,新世纪电梯二房 新装修 拎包入住必看好房,新世纪华庭    -  横沥镇,2室2厅 | 79.7平米 | 西南 | 精装 | 8层  | 板楼,8人关注 / 4个月以前发布,VR看装修,"参考价: 90万11,240元/平"
1523,2022-10-27,dg,中惠金士柏山花园 2室2厅 东南必看好房,中惠金士柏山花园    -  黄江镇,2室2厅 | 73平米 | 东南 | 其他 | 中楼层(共27层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修,"130万17,809元/平"
1524,2022-10-27,dg,户型方正，次新小区，独立阳台，通天燃气，配套齐全必看好房,正德名居商住楼    -  罗沙,1室0厅 | 28平米 | 西北 | 精装 | 高楼层(共10层)  | 板楼,0人关注 / 4个月以前发布,,"125万44,643元/平"
1525,2022-10-27,dg,大社区独立苑，房子南北对流，位置安静，诚意出售必看好房,东泰花园明华苑    -  东泰,2室1厅 | 82平米 | 西南 | 简装 | 高楼层(共8层)  | 板楼,0人关注 / 1个月以前发布,VR房源,"158.6万19,342元/平"
1526,2022-10-27,dg,视野无遮挡 东南朝向采光好 安静不吵 温馨公寓必看好房,碧桂园·万象松湖    -  大朗镇,1室1厅 | 32平米 | 东南 | 精装 | 32层  | 塔楼,3人关注 / 一年前发布,,"35万10,938元/平"
1527,2022-10-27,dg,地铁口物业，光大山湖城精装一房出售必看好房,光大山湖城    -  大岭山镇,1室0厅 | 32.47平米 | 西 | 精装 | 中楼层(共29层)  | 塔楼,1人关注 / 4个月以前发布,VR看装修,"40万12,320元/平"
1528,2022-10-27,dg,环境优美，交通便利，诚意出售此房必看好房,丰泰裕田花园    -  大宁,2室2厅 | 88平米 | 南 | 精装 | 高楼层(共12层)  | 板塔结合,5人关注 / 4个月以前发布,VR看装修,"180万20,455元/平"
1529,2022-10-27,dg,丽景花园正宗一房一厅 新装修 总价35万 业主诚心放卖必看好房,丽景花园    -  常平镇,1室1厅 | 40平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼,50人关注 / 一年前发布,VR房源,"30万7,500元/平"
1530,2022-10-27,dg,丽景花园正宗一房一厅 新装修 总价35万 业主诚心放卖必看好房,丽景花园    -  常平镇,1室1厅 | 40平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼,50人关注 / 一年前发布,VR房源,"30万7,500元/平"
1531,2022-10-27,dg,户型通透 看花园 居住舒适 中信新天地大社区成熟地段必看好房,中信新天地    -  石竹,3室2厅 | 87.3平米 | 西南 | 精装 | 中楼层(共19层)  | 板塔结合,1人关注 / 2个月以前发布,VR房源,"参考价: 269万30,738元/平"
1532,2022-10-27,dg,精装两房 高楼层 业主诚心卖 价格可谈必看好房,新世纪星城三期    -  温塘,2室2厅 | 82平米 | 北 | 其他 | 高楼层(共17层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修,"参考价: 234万28,446元/平"
1533,2022-10-27,dg,精装2+1电梯房，双阳台，带租约出售必看好房,新世纪华庭    -  横沥镇,3室1厅 | 88.41平米 | 西南 | 简装 | 10层  | 板楼,38人关注 / 一年前发布,VR看装修,"参考价: 100万11,240元/平"
1534,2022-10-27,dg,此房满五，格局好前后看花园景观美采光充足必看好房,万科金域华府二期    -  石竹,4室2厅 | 169平米 | 西南 | 精装 | 高楼层(共26层)  | 板塔结合,8人关注 / 一年前发布,VR看装修,"参考价: 670万39,600元/平"
1535,2022-10-27,dg,此房子是嘉辉豪庭 精装修，看花园，安静必看好房,嘉辉豪庭    -  凤岗镇,3室1厅 | 110平米 | 南 | 简装 | 23层  | 板塔结合,2人关注 / 5个月以前发布,VR看装修,"190万17,273元/平"
1536,2022-10-27,dg,业主诚心出售 交通便利 配套齐全必看好房,东安大厦    -  鸿福路口,2室1厅 | 60.98平米 | 北 | 其他 | 8层  | 塔楼,0人关注 / 1个月以前发布,VR看装修,"75万12,300元/平"
1537,2022-10-27,dg,紫云雅墅三房别墅带车位地下室阳光花园必看好房,紫云雅墅    -  常平镇,3室2厅 | 165.01平米 | 南 北 | 毛坯 | 3层  | 板塔结合 | 独栋别墅,10人关注 / 一年前发布,房本满两年随时看房,"参考价: 277万16,740元/平"
1538,2022-10-27,dg,满二无抵押，精装修，业主诚心出！必看好房,河滨花园    -  常平镇,2室2厅 | 67平米 | 东南 | 精装 | 高楼层(共7层)  | 板楼,1人关注 / 2天以前发布,房本满两年,"48万7,165元/平"
1539,2022-10-27,dg,难得！丽景花园双拼别墅四房带前后花园 诚意出售！必看好房,丽景花园    -  常平镇,4室2厅 | 126.51平米 | 东 | 精装 | 低楼层(共3层)  | 暂无数据,30人关注 / 11个月以前发布,房本满五年随时看房,"参考价: 182万14,313元/平"
1540,2022-10-27,dg,业主诚意出售，到价可签，现自住保养好,葡萄庄园    -  华南摩尔,4室2厅 | 97.28平米 | 南 | 简装 | 低楼层(共21层)  | 塔楼,0人关注 / 一年前发布,房本满五年随时看房,"255万26,213元/平"
1541,2022-10-27,dg,万科联排小别墅精装业主诚心出售看房方便必看好房,万科大中江南院子    -  沙田镇,4室2厅 | 140.69平米 | 东 | 其他 | 3层  | 塔楼 | 联排别墅,3人关注 / 3个月以前发布,房本满两年随时看房,"540万38,383元/平"
1542,2022-10-27,dg,丽城四分之一别墅，过五不唯一，税少，新装修未入住必看好房,丽城花园    -  常平镇,4室2厅 | 121.13平米 | 西北 | 精装 | 低楼层(共3层)  | 板楼,28人关注 / 6个月以前发布,房本满五年随时看房,"参考价: 183万15,074元/平"
1543,2022-10-27,dg,满五唯一，无欠款，无个税，精装修，聚会赏月好位置必看好房,江滨花园五期    -  华南摩尔,2室2厅 | 72.54平米 | 东北 | 其他 | 高楼层(共8层)  | 塔楼,0人关注 / 9天以前发布,房本满五年随时看房,"110万15,165元/平"
1544,2022-10-27,dg,塘厦丽景花园 4室2厅 西必看好房,塘厦丽景花园    -  塘厦镇,4室2厅 | 93.07平米 | 西 | 精装 | 中楼层(共6层)  | 板塔结合,0人关注 / 17天以前发布,房本满五年,"145万15,580元/平"
1545,2022-10-27,dg,地铁口精装三房   装修保养很新  视野开阔采光好,松湖春天    -  大岭山镇,3室2厅 | 89.2平米 | 西南 | 精装 | 22层  | 板塔结合,0人关注 / 9天以前发布,房本满五年,"278万31,166元/平"
1546,2022-10-27,dg,万科金域松湖 好房出售 保养好 看房方便必看好房,万科金域松湖花园一期    -  松山湖,2室2厅 | 80平米 | 东南 | 精装 | 中楼层(共25层)  | 塔楼,0人关注 / 23天以前发布,房本满两年随时看房,"参考价: 264万32,899元/平"
1547,2022-10-27,dg,鹿港小镇，三房两卫，采光通风好必看好房,鹿港小镇    -  厚街镇,3室2厅 | 115.15平米 | 南 | 其他 | 低楼层(共17层)  | 板楼,0人关注 / 2个月以前发布,房本满五年,"199万17,282元/平"
1548,2022-10-27,dg,丽水佳园 临湖别墅 大花园 低公摊面积大 现房可看必看好房,沿海丽水佳园    -  道滘镇,5室2厅 | 251.7平米 | 东南 | 毛坯 | 3层  | 平房 | 联排别墅,2人关注 / 7个月以前发布,房本满两年,"参考价: 591万23,473元/平"
1549,2022-10-27,dg,朝南视野开阔，业主重新装修，小区生活商圈成熟必看好房,嘉辉豪庭    -  凤岗镇,3室2厅 | 95.71平米 | 南 北 | 精装 | 23层  | 板塔结合,3人关注 / 28天以前发布,房本满五年,"220万22,987元/平"
1550,2022-10-27,dg,低楼层楼梯房，总价低，地段好，出入方便必看好房,东兴花园    -  黄旗山,3室1厅 | 63平米 | 东南 | 精装 | 中楼层(共8层)  | 塔楼,0人关注 / 11天以前发布,近地铁房本满五年,"128万20,318元/平"
1551,2022-10-27,dg,户型方正 家电齐全 成熟小区 交通方便必看好房,中惠悦湾    -  石碣镇,3室2厅 | 87.18平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 16天以前发布,房本满两年,"168万19,271元/平"
1552,2022-10-27,dg,康湖山庄 2室2厅 南 东必看好房,康湖山庄    -  黄江镇,2室2厅 | 80平米 | 南 东 | 其他 | 中楼层(共4层)  | 板塔结合,0人关注 / 8天以前发布,房本满两年,"130万16,250元/平"
1553,2022-10-27,dg,户型方正 家电齐全 成熟小区 交通方便必看好房,中惠悦湾    -  石碣镇,3室2厅 | 97.37平米 | 南 | 精装 | 高楼层(共26层)  | 塔楼,8人关注 / 4个月以前发布,房本满两年随时看房,"180万18,487元/平"
1554,2022-10-27,dg,香樟绿洲 复式三房 业主诚意出售必看好房,中惠香樟绿洲    -  樟木头镇,3室2厅 | 69.29平米 | 北 | 精装 | 6层  | 板楼,10人关注 / 5个月以前发布,房本满两年随时看房,"92万13,278元/平"
1555,2022-10-27,dg,万科低总价三房 地铁口物业 随时可以看必看好房,万科中天城市花园    -  水濂山,3室2厅 | 80.55平米 | 北 | 其他 | 低楼层(共32层)  | 塔楼,0人关注 / 4天以前发布,,"300万37,244元/平"
1556,2022-10-27,dg,房子楼层好，采光充足，跟深圳一桥之隔 满五必看好房,大运城邦悦城    -  凤岗镇,2室2厅 | 75.58平米 | 南 | 精装 | 21层  | 板塔结合,2人关注 / 11个月以前发布,房本满五年,"220万29,109元/平"
1557,2022-10-27,dg,中泰峰境3房2卫笋盘放售，家私家电齐全，拎 包 入 住必看好房,中泰峰境    -  黄江镇,3室2厅 | 95.29平米 | 南 西南 | 精装 | 30层  | 塔楼,0人关注 / 1个月以前发布,房本满两年,"208万21,829元/平"
1558,2022-10-27,dg,御景花园 低楼层3房 边位 有钥匙，随时可以看房必看好房,御景花园    -  樟木头镇,3室2厅 | 85.46平米 | 北 | 简装 | 低楼层(共7层)  | 板塔结合,0人关注 / 5天以前发布,房本满五年随时看房,"102万11,936元/平"
1559,2022-10-27,dg,万科东新翡翠松湖 3室2厅 东南必看好房,万科东新翡翠松湖    -  寮步,3室2厅 | 93平米 | 东南 | 精装 | 中楼层(共52层)  | 塔楼,0人关注 / 4天以前发布,房本满两年随时看房,"260万27,957元/平"
1560,2022-10-27,dg,"此房满五唯一,配套齐全保养好,交通便利,业主诚意出售必看好房",碧桂园豪庭二期    -  东坑镇,3室2厅 | 107平米 | 西南 | 精装 | 中楼层(共27层)  | 板塔结合,0人关注 / 4天以前发布,房本满两年随时看房,"参考价: 202万18,807元/平"
1561,2022-10-27,dg,此房虽然是楼梯房，但楼层不高。可以按揭贷款必看好房,天星花园    -  石碣镇,2室2厅 | 68平米 | 南 | 其他 | 中楼层(共7层)  | 塔楼,0人关注 / 1个月以前发布,房本满两年,"69万10,148元/平"
1562,2022-10-27,dg,地铁口 红本三房 南城旁  刚需别错过必看好房,阳明山花园    -  厚街镇,3室2厅 | 72平米 | 东北 | 简装 | 低楼层(共6层)  | 板塔结合,10人关注 / 3个月以前发布,房本满五年,"75万10,417元/平"
1563,2022-10-27,dg,临深片区 满五唯一 碧桂园少有的双卫户型必看好房,碧桂园翡翠山二期    -  黄江镇,3室2厅 | 93.87平米 | 西南 | 精装 | 31层  | 板塔结合,0人关注 / 4天以前发布,房本满五年随时看房,"230万24,502元/平"
1564,2022-10-27,dg,茶山大润发楼上！方正一房两厅出售！安安稳稳有个小家必看好房,茶山碧桂园首府    -  茶山镇,1室2厅 | 55.2平米 | 南 | 精装 | 低楼层(共22层)  | 塔楼,0人关注 / 3天以前发布,房本满两年随时看房,"50万9,058元/平"
1565,2022-10-27,dg,大湾区楼盘 利澳花园222平大复式5房 高层景观好看花园必看好房,利澳花园    -  沙田镇,5室2厅 | 222.22平米 | 东南 | 毛坯 | 高楼层(共11层)  | 板塔结合,0人关注 / 3天以前发布,房本满两年随时看房,"326万14,671元/平"
1566,2022-10-27,dg,蔚蓝城邦高层三房，适合自己打造温馨的小天地必看好房,卓越蔚蓝城邦    -  常平镇,3室2厅 | 94平米 | 南 | 毛坯 | 33层  | 板塔结合,0人关注 / 6天以前发布,房本满五年随时看房,"参考价: 165万17,529元/平"
1567,2022-10-27,dg,电梯正南朝向，精装修大两房，居家适合！必看好房,中心广场    -  樟木头镇,2室2厅 | 59平米 | 东南 | 精装 | 低楼层(共21层)  | 塔楼,0人关注 / 6天以前发布,房本满两年随时看房,"48.5万8,221元/平"
1568,2022-10-27,dg,黄江北站 江山花园精装修 价格美丽 业主急售必看好房,花样年江山    -  黄江镇,3室2厅 | 93.52平米 | 南 | 精装 | 32层  | 塔楼,0人关注 / 17天以前发布,房本满五年,"220万23,525元/平"
1569,2022-10-27,dg,满五唯一免增值税免个税，双阳台，低于指导价必看好房,松湖碧桂园一期    -  大岭山镇,3室2厅 | 127.52平米 | 西南 | 精装 | 32层  | 板塔结合,5人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"参考价: 356万27,875元/平"
1570,2022-10-27,dg,小区内，楼梯房公摊小，可按揭贷款。必看好房,明珠东区    -  石碣镇,2室1厅 | 52.05平米 | 南 | 简装 | 高楼层(共7层)  | 暂无数据,1人关注 / 25天以前发布,房本满两年,"31.8万6,110元/平"
1571,2022-10-27,dg,万豪花园复式二房，业主去广州工作，现急卖。必看好房,万豪花园    -  樟木头镇,2室2厅 | 78.81平米 | 南 | 其他 | 高楼层(共8层)  | 板楼,4人关注 / 一年前发布,房本满五年随时看房,"68万8,629元/平"
1572,2022-10-27,dg,万科运河东1号花园，175平方五房,万科运河东1号    -  运河东,5室2厅 | 174.78平米 | 南 | 精装 | 高楼层(共24层)  | 塔楼,0人关注 / 5个月以前发布,房本满五年随时看房,"565万32,327元/平"
1573,2022-10-27,dg,楼下自带3万方购物， 吃喝一体 ，满足日常所需必看好房,茶山碧桂园首府    -  茶山镇,3室2厅 | 96.1平米 | 南 北 | 精装 | 高楼层(共27层)  | 塔楼,5人关注 / 6个月以前发布,房本满两年随时看房,"196万20,396元/平"
1574,2022-10-27,dg,户型方正 家电齐全 成熟小区 交通方便 看房方便必看好房,中惠悦湾    -  石碣镇,3室2厅 | 87.18平米 | 南 北 | 精装 | 低楼层(共18层)  | 塔楼,5人关注 / 3个月以前发布,房本满两年随时看房,"150万17,206元/平"
1575,2022-10-27,dg,锦龙湾畔 3室2厅 北必看好房,锦龙湾畔    -  凤岗镇,3室2厅 | 89平米 | 北 | 其他 | 21层  | 板塔结合,0人关注 / 6天以前发布,房本满两年随时看房,"238万26,742元/平"
1576,2022-10-27,dg,城区两房装修精美大社区有保障，刚需客户入手必看好房,理想0769    -  客运总站,2室1厅 | 73.99平米 | 东南 | 精装 | 中楼层(共15层)  | 板塔结合,0人关注 / 5天以前发布,房本满两年随时看房,"160万21,625元/平"
1577,2022-10-27,dg,新天地华庭 1室1厅 东南必看好房,新天地华庭    -  寮步,1室1厅 | 47.65平米 | 东南 | 简装 | 6层  | 板楼,0人关注 / 3天以前发布,房本满五年随时看房,"71万14,901元/平"
1578,2022-10-27,dg,此房满五，楼层适中，南北对流 户型方正 带单车房必看好房,医药局宿舍    -  八达路,3室2厅 | 85.47平米 | 南 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 7天以前发布,房本满五年随时看房,"140万16,381元/平"
1579,2022-10-27,dg,金海怡景花园 3室2厅 西必看好房,金海怡景花园    -  塘厦镇,3室2厅 | 88.99平米 | 西 | 其他 | 21层  | 塔楼,0人关注 / 3天以前发布,房本满五年随时看房,"220万24,722元/平"
1580,2022-10-27,dg,天悦中央广场 3室2厅 南必看好房,天悦中央广场    -  塘厦镇,3室2厅 | 98平米 | 南 | 精装 | 28层  | 塔楼,0人关注 / 6天以前发布,房本满两年随时看房,"230万23,470元/平"
1581,2022-10-27,dg,房子业主自住精装修 家私电器齐全 拎包入住 看房方便必看好房,聚豪名轩    -  石龙镇,3室2厅 | 90.45平米 | 南 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 1个月以前发布,房本满两年,"参考价: 132万14,492元/平"
1582,2022-10-27,dg,精装3房 中高楼层 采光通风好必看好房,松湖玉兰小城    -  横沥镇,3室2厅 | 95.17平米 | 东 | 简装 | 中楼层(共11层)  | 板塔结合,3人关注 / 5个月以前发布,房本满两年,"92万9,667元/平"
1583,2022-10-27,dg,莞城人民公园旁 南向带阳台 带单车房 视野开阔必看好房,步步高高富楼    -  罗沙,2室2厅 | 85.77平米 | 南 | 毛坯 | 高楼层(共8层)  | 暂无数据,0人关注 / 7天以前发布,房本满五年随时看房,"100万11,660元/平"
1584,2022-10-27,dg,中泰峰境 3室2厅 南必看好房,中泰峰境    -  黄江镇,3室2厅 | 87.84平米 | 南 | 精装 | 低楼层(共21层)  | 塔楼,0人关注 / 17天以前发布,房本满两年随时看房,"181万20,606元/平"
1585,2022-10-27,dg,星城翠珑湾四房 松山湖北站万象汇旁 急售必看好房,星城翠珑湾四期    -  寮步,4室2厅 | 139平米 | 南 北 | 精装 | 低楼层(共32层)  | 板塔结合,0人关注 / 14天以前发布,房本满两年随时看房,"参考价: 376万27,022元/平"
1586,2022-10-27,dg,尽享现代城镇多功能的服务和小区自身配套系统必看好房,加华苑    -  石碣镇,3室2厅 | 96.51平米 | 南 | 精装 | 中楼层(共8层)  | 暂无数据,0人关注 / 1个月以前发布,房本满五年,"100万10,362元/平"
1587,2022-10-27,dg,金地全新三房 精装修 满五唯一 免双税！必看好房,金地城南艺境    -  道滘镇,3室2厅 | 102平米 | 东南 | 精装 | 27层  | 塔楼,0人关注 / 2个月以前发布,房本满五年,"230万22,550元/平"
1588,2022-10-27,dg,此房朝南，四房，装修带家电，楼层很好，看房方便必看好房,碧桂园珑远紫宸府    -  石碣镇,4室2厅 | 142.56平米 | 南 | 精装 | 31层  | 板塔结合,0人关注 / 3个月以前发布,房本满两年,"335万23,499元/平"
1589,2022-10-27,dg,看房方便，户型方正，价格优惠，石碣笋盘必看好房,滨江花园    -  石碣镇,3室2厅 | 78平米 | 东 | 精装 | 8层  | 塔楼,0人关注 / 1个月以前发布,房本满两年,"95万12,180元/平"
1590,2022-10-27,dg,满五唯一，房东诚心出售，看房方便；宽敞明亮。必看好房,新世纪花园    -  石碣镇,3室2厅 | 97.47平米 | 南 | 精装 | 中楼层(共10层)  | 塔楼,0人关注 / 1个月以前发布,房本满五年,"155万15,903元/平"
1591,2022-10-27,dg,新城市花园老区三房 业主诚心出售必看好房,新城市花园    -  横沥镇,3室2厅 | 90平米 | 北 | 精装 | 中楼层(共7层)  | 板塔结合,0人关注 / 9天以前发布,房本满五年随时看房,"参考价: 74万8,215元/平"
1592,2022-10-27,dg,丽城花园三房两卫诚意出售 看房方便必看好房,丽城花园    -  常平镇,3室2厅 | 97.9平米 | 东南 | 简装 | 18层  | 板塔结合,0人关注 / 8天以前发布,房本满五年随时看房,"90万9,194元/平"
1593,2022-10-27,dg,满五 地铁2号线距离1200m必看好房,滨江花园    -  石碣镇,3室1厅 | 80.36平米 | 北 | 简装 | 8层  | 塔楼,0人关注 / 1个月以前发布,房本满五年,"107万13,316元/平"
1594,2022-10-27,dg,寰宇汇金中心，精准2房，带租约出售必看好房,寰宇汇金中心    -  南城车站,2室1厅 | 48.08平米 | 东南 | 精装 | 低楼层(共27层)  | 板楼,0人关注 / 7天以前发布,近地铁房本满两年,"78万16,223元/平"
1595,2022-10-27,dg,大运城邦八期，高层。未来地铁口 ，看房方便必看好房,大运城邦益田金地艺境花园    -  凤岗镇,3室2厅 | 96.91平米 | 南 | 毛坯 | 35层  | 塔楼,0人关注 / 6天以前发布,房本满两年随时看房,"280万28,893元/平"
1596,2022-10-27,dg,彩田一本证160平大户型，一手业主诚心出售必看好房,东田丽园    -  常平镇,4室2厅 | 161.16平米 | 南 北 | 简装 | 16层  | 板楼,0人关注 / 7天以前发布,房本满五年随时看房,"参考价: 280万17,364元/平"
1597,2022-10-27,dg,麻涌名企复式公 寓，总价低，通风采光不错必看好房,恒大滨江左岸    -  麻涌镇,2室2厅 | 41.91平米 | 南 | 简装 | 17层  | 塔楼,0人关注 / 5天以前发布,房本满两年,"40万9,545元/平"
1598,2022-10-27,dg,万科三房，格局方正，中楼层视野好，业主诚心出售。必看好房,万科金域国际    -  厚街镇,3室2厅 | 96平米 | 东北 | 精装 | 中楼层(共32层)  | 板塔结合,6人关注 / 2个月以前发布,随时看房,"250万26,042元/平"
1599,2022-10-27,dg,此房视野开阔 唯一 业主自住精装修 碧桂园物业管理必看好房,碧桂园首座    -  大朗镇,3室2厅 | 105.41平米 | 南 北 | 精装 | 30层  | 板楼,0人关注 / 2天以前发布,房本满两年,"315万29,884元/平"
1600,2022-10-27,dg,南向精装修，沃尔玛商圈旁，爱联二中前面，次新小区必看好房,冠龙华府    -  石龙镇,3室2厅 | 101.65平米 | 南 | 精装 | 中楼层(共26层)  | 塔楼,0人关注 / 7天以前发布,房本满两年,"198万19,479元/平"
1601,2022-10-27,dg,广裕中心商贸大楼 5室2厅 南 北必看好房,广裕中心商贸大楼    -  常平镇,5室2厅 | 170.99平米 | 南 北 | 简装 | 27层  | 板塔结合,0人关注 / 1天以前发布,房本满五年,"125万7,311元/平"
1602,2022-10-27,dg,风临花语岸 3室2厅 南必看好房,风临花语岸    -  寮步,3室2厅 | 84平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,0人关注 / 2天以前发布,房本满两年,"195万23,215元/平"
1603,2022-10-27,dg,虎门天虹商圈金洲豪苑刚需三房地铁口物业（建设中）必看好房,金洲豪苑    -  地标,3室2厅 | 88.15平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 4天以前发布,房本满两年,"198万22,462元/平"
1604,2022-10-27,dg,2套打通户型好，朝南，地铁口，出门就是高速口必看好房,文一居    -  道滘镇,3室1厅 | 100.47平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,8人关注 / 7个月以前发布,房本满两年随时看房,"140万13,935元/平"
1605,2022-10-27,dg,此房户型通透，采光好，通风佳，小区环境优美。必看好房,星城翠珑湾四期    -  寮步,4室2厅 | 139.18平米 | 南 | 精装 | 中楼层(共28层)  | 板塔结合,0人关注 / 28天以前发布,房本满五年,"参考价: 377万27,022元/平"
1606,2022-10-27,dg,风度盛荟 3室2厅 南必看好房,风度盛荟    -  黄江镇,3室2厅 | 89.32平米 | 南 | 毛坯 | 27层  | 塔楼,0人关注 / 30天以前发布,房本满两年随时看房,"171万19,145元/平"
1607,2022-10-27,dg,此房无欠款，交通便利，生活方便，诚意出售必看好房,南峰聚富家园    -  清溪镇,3室2厅 | 101.83平米 | 东南 | 简装 | 19层  | 板塔结合,0人关注 / 17天以前发布,房本满五年随时看房,"129.8万12,747元/平"
1608,2022-10-27,dg,新世纪领居 精装修 2房 业主诚意出售,新世纪领居D区    -  大岭山镇,2室2厅 | 72.27平米 | 东南 | 精装 | 15层  | 塔楼,0人关注 / 18天以前发布,房本满两年随时看房,"参考价: 180万24,779元/平"
1609,2022-10-27,dg,万科中天城市花园3房 东南向看小区园景很安静必看好房,万科中天城市花园    -  水濂山,3室2厅 | 92.7平米 | 东南 | 精装 | 低楼层(共34层)  | 塔楼,0人关注 / 16天以前发布,房本满两年随时看房,"330万35,599元/平"
1610,2022-10-27,dg,时代荟 3室2厅 南必看好房,时代荟    -  茶山镇,3室2厅 | 94.61平米 | 南 | 精装 | 高楼层(共23层)  | 塔楼,0人关注 / 13天以前发布,房本满两年随时看房,"212万22,408元/平"
1611,2022-10-27,dg,新世纪颐龙湾三房向阳无遮挡 视野好 随时可看必看好房,新世纪颐龙湾    -  高埗镇,3室2厅 | 102.64平米 | 北 | 毛坯 | 中楼层(共24层)  | 塔楼,0人关注 / 14天以前发布,房本满两年随时看房,"240万23,383元/平"
1612,2022-10-27,dg,新世纪美好家园 2室2厅 东南必看好房,新世纪美好家园    -  大朗镇,2室2厅 | 53.08平米 | 东南 | 简装 | 中楼层(共11层)  | 板塔结合,0人关注 / 13天以前发布,房本满五年随时看房,"95万17,898元/平"
1613,2022-10-27,dg,小区低密度社区 物业管理完善 人车分流 居住适宜必看好房,中信红树山    -  黄江镇,3室2厅 | 85.47平米 | 北 | 毛坯 | 中楼层(共34层)  | 塔楼,0人关注 / 9天以前发布,房本满两年随时看房,"190万22,231元/平"
1614,2022-10-27,dg,碧水湾花园 3室2厅 北必看好房,碧水湾花园    -  麻涌镇,3室2厅 | 94.37平米 | 北 | 其他 | 低楼层(共24层)  | 塔楼,0人关注 / 14天以前发布,房本满两年随时看房,"150万15,895元/平"
1615,2022-10-27,dg,星城翠珑湾三期 高楼层，朝南四房三卫必看好房,星城翠珑湾三期    -  寮步,4室2厅 | 141.76平米 | 南 | 毛坯 | 中楼层(共31层)  | 塔楼,0人关注 / 8天以前发布,房本满两年随时看房,"参考价: 384万27,022元/平"
